horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,horse_weight,weight_diff,winner_name,prize
2020106948,トップダイヤ,2026/03/25,大井,雨,1,C3一,10,1,1,1.0,1.0,1,西啓太,56.0,ダ,1800.0,良,120.8,-0.1,2-2-2-1,40.5,488(-1),488.0,-1.0,(ドッチナンダイ),80.0
2020106948,トップダイヤ,2026/02/19,大井,晴,3,C3一,14,5,8,3.8,2.0,3,田中洸多,56.0,ダ,1800.0,良,119.3,0.8,5-5-4-6,39.9,489(-1),489.0,-1.0,テーオードリアン,20.0
2020106948,トップダイヤ,2026/01/15,大井,晴,1,C3一,12,8,12,6.9,2.0,1,田中洸多,56.0,ダ,2000.0,良,132.9,-0.1,3-3-3-3,39.8,490(+4),490.0,4.0,(メイショウトワニ),80.0
2020106948,トップダイヤ,2025/12/01,大井,晴,12,オリオン座特別競走(C2),16,7,14,21.3,5.0,8,西啓太,56.0,ダ,1800.0,良,119.1,1.8,2-2-2-2,40.0,486(+1),486.0,1.0,ロードアルディート,
2020106948,トップダイヤ,2025/11/14,大井,晴,1,C3一二,13,4,4,1.9,1.0,1,西啓太,56.0,ダ,1600.0,稍,104.2,-0.8,1-1-1-1,39.6,485(+12),485.0,12.0,(イケノギャルチャン),80.0
2020106948,トップダイヤ,2025/06/30,大井,晴,12,ヘラクレス座特別競走(C2),14,7,12,3.6,2.0,12,藤田凌,56.0,ダ,1800.0,良,119.0,2.5,6-6-8-11,41.2,473(-12),473.0,-12.0,ピンナダ,
2020106948,トップダイヤ,2025/06/10,大井,曇,10,万緑特別競走(C2),14,6,9,13.8,6.0,3,藤田凌,56.0,ダ,2000.0,稍,130.1,0.1,3-3-3-2,39.3,485(-1),485.0,-1.0,レライタム,45.0
2020106948,トップダイヤ,2025/05/20,大井,晴,10,うしかい座特別競走(C2),12,5,5,11.5,4.0,4,藤田凌,56.0,ダ,1800.0,稍,117.5,1.1,2-2-3-5,40.0,486(+1),486.0,1.0,カズピレウス,27.0
2020106948,トップダイヤ,2025/04/28,大井,雨,8,コープス・リバイバー(C213),14,5,8,12.2,4.0,7,藤田凌,56.0,ダ,1600.0,稍,103.1,1.3,10-10-9-10,39.4,485(-3),485.0,-3.0,ライシアム,
2020106948,トップダイヤ,2025/04/17,大井,晴,3,C3一,12,3,3,4.3,2.0,3,藤田凌,56.0,ダ,1800.0,良,116.9,0.2,2-2-2-2,39.8,488(-6),488.0,-6.0,サガノオウマサン,20.0
2020106948,トップダイヤ,2024/10/15,大井,晴,5,渋沢栄一が愛したまち(C2),13,3,3,5.7,3.0,12,大木天翔,56.0,ダ,1600.0,良,108.4,3.8,7-8-11-12,42.1,494(-4),494.0,-4.0,ブレストサンダー,
2020106948,トップダイヤ,2024/09/11,大井,晴,6,C2八九,11,5,5,11.3,5.0,2,大木天翔,56.0,ダ,1600.0,良,104.2,0.3,5-5-7-6,39.4,498(+1),498.0,1.0,サンバフレイバー,40.0
2020106948,トップダイヤ,2024/08/12,大井,晴,8,ブラック・ベルベット(C211),13,6,10,3.6,1.0,4,大木天翔,56.0,ダ,1600.0,良,105.7,0.5,5-7-8-7,39.8,497(+3),497.0,3.0,ハカイシン,15.0
2020106948,トップダイヤ,2024/07/29,大井,晴,8,マイアミ賞(C2),14,3,4,3.1,1.0,4,大木天翔,56.0,ダ,1600.0,良,105.8,1.5,7-8-10-9,40.0,494(-6),494.0,-6.0,ヴァイザーバルコ,15.0
2020106948,トップダイヤ,2024/06/24,大井,曇,8,シルビア賞(C2),12,7,10,1.7,1.0,1,大木天翔,56.0,ダ,1600.0,重,107.5,-0.3,5-5-7-6,42.5,500(+1),500.0,1.0,(サマーストーリー),100.0
2020106948,トップダイヤ,2024/06/04,大井,晴,1,C3五六,11,7,9,3.1,1.0,1,大木天翔,56.0,ダ,1600.0,不,104.6,-0.3,4-4-4-3,40.5,499(-6),499.0,-6.0,(ゴールドアバンティ),80.0
2020106948,トップダイヤ,2024/04/23,大井,曇,2,C3四五,16,4,8,2.9,1.0,15,大木天翔,56.0,ダ,1200.0,稍,78.0,2.1,15-15,38.9,505(-1),505.0,-1.0,ノビシロ,
2020106948,トップダイヤ,2024/04/08,大井,曇,1,C3八,12,5,6,1.4,1.0,1,大木天翔,56.0,ダ,1200.0,重,76.4,-0.1,6-4,38.4,506(+3),506.0,3.0,(イチゴショート),80.0
2020106948,トップダイヤ,2024/03/19,大井,曇,1,C3九,13,8,12,1.9,1.0,2,大木天翔,53.0,ダ,1200.0,良,76.6,0.6,7-7,38.8,503(-1),503.0,-1.0,ベジタブルストア,32.0
2020106948,トップダイヤ,2023/08/13,大井,曇,4,3歳42万円,12,6,8,4.9,2.0,4,大木天翔,53.0,ダ,1200.0,稍,75.9,0.8,12-12,38.2,504(0),504.0,0.0,レフトアローン,22.5
2020109049,テンポルバート,2026/03/25,大井,雨,1,C3一,10,2,2,17.3,3.0,3,田中洸多,54.0,ダ,1800.0,良,121.0,0.2,4-4-4-4,40.5,499(-3),499.0,-3.0,トップダイヤ,20.0
2020109049,テンポルバート,2026/03/10,大井,雨,2,C3五六,13,4,5,15.4,6.0,4,藤田凌,54.0,ダ,1200.0,稍,76.6,0.7,9-10,38.3,502(+6),502.0,6.0,ポンドスプリング,12.0
2020109049,テンポルバート,2025/09/15,大井,曇,8,スティンガー賞(C2),9,8,9,118.4,9.0,9,田中洸多,54.0,ダ,1600.0,稍,106.9,1.7,5-6-9-9,40.6,496(-1),496.0,-1.0,キバルスター,
2020109049,テンポルバート,2025/09/01,大井,晴,8,ピンク・ジン賞(C2),8,3,3,,,取,田中洸多,54.0,ダ,1600.0,良,,,,,計不,,,ケイリュウオー,
2020109049,テンポルバート,2025/08/11,大井,曇,6,C2九十11(C2十),14,6,9,125.3,13.0,12,田中洸多,54.0,ダ,1400.0,不,91.4,2.6,13-14-13,39.9,497(+6),497.0,6.0,シモグリ,
2020109049,テンポルバート,2025/07/14,大井,晴,8,アカプルコ賞(C2十),14,8,14,231.9,11.0,10,田中洸多,54.0,ダ,1400.0,稍,91.4,3.0,14-13-13,38.7,491(-4),491.0,-4.0,ウインサマースノー,
2020109049,テンポルバート,2025/07/01,大井,曇,8,カイピリーニャ賞(C2十),14,1,1,124.2,9.0,5,田中洸多,54.0,ダ,1400.0,良,89.1,1.8,8-6-6,39.2,495(-5),495.0,-5.0,ウインサマースノー,10.0
2020109049,テンポルバート,2025/06/11,大井,雨,4,C2七八九(C2八),14,7,11,89.5,12.0,11,田中洸多,54.0,ダ,1600.0,不,105.9,2.5,12-13-12-11,41.4,500(-4),500.0,-4.0,タオスワン,
2020109049,テンポルバート,2025/05/21,大井,晴,6,C2八九,12,6,8,149.1,10.0,7,田中洸多,54.0,ダ,1600.0,稍,104.1,2.6,5-6-6-7,40.4,504(+1),504.0,1.0,ラモラック,
2020109049,テンポルバート,2025/04/30,大井,晴,4,C2九十11(C2十),13,5,6,39.2,8.0,7,田中洸多,54.0,ダ,1600.0,稍,105.3,1.3,10-10-9-8,41.3,503(+1),503.0,1.0,スペシャルサンデー,
2020109049,テンポルバート,2025/04/16,大井,晴,5,C2九十,13,3,3,99.2,13.0,8,田中洸多,54.0,ダ,1600.0,稍,104.7,1.1,6-7-9-9,40.3,502(-2),502.0,-2.0,ムメ,
2020109049,テンポルバート,2025/03/25,大井,晴,12,カウンテスアップ賞(C2),14,8,13,16.6,6.0,10,田中洸多,51.0,ダ,1200.0,良,76.0,1.1,11-11,38.0,504(+2),504.0,2.0,ツーエムピシュー,
2020109049,テンポルバート,2025/03/11,大井,曇,9,C2十11,12,7,10,29.1,6.0,5,田中洸多,51.0,ダ,1200.0,重,75.4,0.5,6-6,38.5,502(+20),502.0,20.0,キタノマティーニ,10.0
2020109049,テンポルバート,2024/09/13,大井,晴,5,C2三四五(C2四),14,7,11,21.8,9.0,8,藤田凌,54.0,ダ,1400.0,良,90.2,1.2,11-11-12,38.6,482(-3),482.0,-3.0,ヴァイザーバルコ,
2020109049,テンポルバート,2024/08/15,大井,晴,8,テキーラ・サンセット(C2六),14,6,9,39.4,9.0,5,藤田凌,54.0,ダ,1200.0,良,75.5,1.3,13-12,37.8,485(-2),485.0,-2.0,ファサード,10.0
2020109049,テンポルバート,2024/07/11,大井,曇,12,C2二三四(C2三),16,5,9,52.3,12.0,7,西啓太,54.0,ダ,1200.0,良,76.1,0.9,14-11,39.1,487(0),487.0,0.0,ヤンノカステップ,
2020109049,テンポルバート,2024/06/28,大井,雨,5,C2二三四(C2三),14,3,3,42.4,10.0,6,達城龍次,54.0,ダ,1200.0,不,76.7,1.2,12-8,38.8,487(-7),487.0,-7.0,ダンシングラスカル,
2020109049,テンポルバート,2024/06/07,大井,晴,6,C2三四五(C2四),15,1,2,,,取,達城龍次,54.0,ダ,1200.0,良,,,,,計不,,,クチャモザクワジャ,
2020109049,テンポルバート,2024/05/17,大井,晴,6,C2三四五(C2四),14,7,11,133.4,13.0,7,達城龍次,54.0,ダ,1400.0,稍,89.9,1.7,11-9-9,39.0,494(+9),494.0,9.0,シントーハナノラン,
2020109049,テンポルバート,2024/04/26,大井,曇,5,C2三四,13,4,4,52.5,9.0,6,達城龍次,54.0,ダ,1600.0,重,107.1,2.4,8-8-8-7,42.7,485(-1),485.0,-1.0,キャプテンフジ,
2020109049,テンポルバート,2024/03/22,大井,晴,7,C2三四五(C2四),14,6,9,43.4,10.0,12,達城龍次,54.0,ダ,1600.0,良,106.5,2.0,13-13-14-14,41.0,486(-4),486.0,-4.0,ナムラレオ,
2020109049,テンポルバート,2024/03/01,大井,晴,8,C2二三,14,5,7,36.0,7.0,9,達城龍次,54.0,ダ,1600.0,不,107.8,1.8,9-10-9-9,43.3,490(+4),490.0,4.0,ロンギングタイム,
2020109049,テンポルバート,2024/02/16,大井,晴,8,C2二三,12,6,7,23.9,6.0,2,達城龍次,54.0,ダ,1600.0,良,105.7,0.6,9-9-6-6,41.2,486(+2),486.0,2.0,バクシンフォワード,40.0
2020109049,テンポルバート,2024/01/26,大井,晴,6,C2二三四(C2三),14,1,1,68.2,10.0,5,達城龍次,54.0,ダ,1600.0,稍,105.8,1.6,8-9-7-6,40.7,484(-6),484.0,-6.0,モズユウガ,10.0
2020109049,テンポルバート,2023/12/29,大井,晴,7,仲冬特別競走(C1),16,6,11,49.3,9.0,10,達城龍次,54.0,ダ,2000.0,良,134.4,1.5,11-11-11-12,41.5,490(+8),490.0,8.0,シャンボール,
2020109049,テンポルバート,2023/12/07,大井,晴,7,C1C2選抜牝馬(C1C2),13,6,8,3.6,2.0,4,達城龍次,55.0,ダ,1600.0,良,106.9,0.6,11-11-10-8,40.6,482(-3),482.0,-3.0,シントーヨーキヒ,15.0
2020109049,テンポルバート,2023/11/13,大井,晴,8,イエロー・パロット賞(C1),12,2,2,14.1,7.0,3,達城龍次,54.0,ダ,1600.0,良,105.6,0.4,4-4-7-5,41.1,485(+3),485.0,3.0,ロードオブシャドウ,30.0
2020109049,テンポルバート,2023/11/03,大井,晴,5,C2三四,13,6,9,6.9,4.0,3,達城龍次,54.0,ダ,1600.0,良,106.5,0.9,7-8-7-6,41.9,482(+1),482.0,1.0,ヨシノローズ,25.0
2020109049,テンポルバート,2023/10/04,大井,雨,10,とかげ座特別競走(C2),16,3,6,18.0,7.0,9,山崎誠士,54.0,ダ,1700.0,不,109.7,1.9,10-9-14-14,39.5,481(-6),481.0,-6.0,ウィズフィリップ,
2020109049,テンポルバート,2023/09/22,大井,曇,1,3歳280.,14,8,13,30.3,8.0,3,達城龍次,54.0,ダ,1600.0,稍,103.1,0.6,6-6-5-4,39.9,487(+7),487.0,7.0,ルフレーヴ,37.5
2020109049,テンポルバート,2023/03/31,大井,晴,1,3歳319.,10,7,8,36.5,8.0,8,山崎誠士,54.0,ダ,1600.0,重,103.0,1.7,9-8-9-9,38.2,480(+2),480.0,2.0,ハッピーエンド,
2020109049,テンポルバート,2023/03/08,大井,晴,10,ムスカリ特別競走(3歳),14,1,1,8.0,4.0,7,山崎誠士,54.0,ダ,1400.0,良,89.0,1.0,12-10-11,38.1,478(-8),478.0,-8.0,ハナノウタ,
2020109049,テンポルバート,2023/01/26,大井,晴,5,3歳234万,12,2,2,5.7,3.0,1,山崎誠士,54.0,ダ,1600.0,良,104.1,-0.7,11-11-11-10,39.5,486(0),486.0,0.0,(ツルマルベル),170.0
2020109049,テンポルバート,2022/12/29,大井,晴,1,突き抜けろTCK賞(2歳),12,2,2,6.0,4.0,5,山崎誠士,54.0,ダ,1600.0,稍,103.8,0.4,12-12-12-11,38.6,486(+3),486.0,3.0,マザオ,21.0
2020109049,テンポルバート,2022/12/08,大井,晴,4,選抜牝馬(2歳),13,7,11,2.4,1.0,3,山崎誠士,54.0,ダ,1600.0,不,104.8,0.3,8-9-7-7,39.3,483(-5),483.0,-5.0,サブノチャンス,52.5
2020109049,テンポルバート,2022/11/18,大井,晴,3,2歳新馬(新馬),9,7,7,7.1,3.0,2,山崎誠士,54.0,ダ,1800.0,良,119.9,0.1,6-6-5-4,38.3,488(0),488.0,0.0,ナンセイホワイト,96.0
2022102111,ゴルデューク,2026/03/25,大井,雨,1,C3一,10,3,3,193.4,10.0,5,杉山海波,53.0,ダ,1800.0,良,121.4,0.6,7-8-8-7,40.4,464(-1),464.0,-1.0,トップダイヤ,8.0
2022102111,ゴルデューク,2026/03/10,大井,雨,2,C3五六,13,4,6,191.9,9.0,9,田中洸多,56.0,ダ,1200.0,稍,77.5,1.6,12-12,38.7,465(-7),465.0,-7.0,ポンドスプリング,
2022102111,ゴルデューク,2026/02/18,大井,晴,1,C3四五,12,7,11,458.1,11.0,10,山林堂信,56.0,ダ,1200.0,稍,77.3,1.7,6-6,39.2,472(+7),472.0,7.0,ビューティフルベル,
2022102111,ゴルデューク,2026/01/28,大井,晴,1,C3四五,12,5,6,371.5,10.0,7,山林堂信,56.0,ダ,1200.0,良,77.2,1.1,10-9,38.3,465(-1),465.0,-1.0,カーラエスメラルダ,
2022102111,ゴルデューク,2026/01/14,大井,晴,1,C3四五,13,8,12,347.3,10.0,10,山林堂信,56.0,ダ,1600.0,良,106.8,2.3,8-9-9-10,41.9,466(-2),466.0,-2.0,シャークル,
2022102111,ゴルデューク,2025/12/31,大井,晴,1,3歳一二,11,1,1,267.2,10.0,8,山林堂信,56.0,ダ,1600.0,稍,106.9,2.7,8-9-10-10,41.6,468(+5),468.0,5.0,ロイヤルテール,
2022102111,ゴルデューク,2025/12/05,大井,晴,2,坂井市越前がに賞(3歳二),13,5,6,406.6,13.0,10,田中洸多,56.0,ダ,1400.0,良,90.9,2.9,13-12-11,39.7,463(-2),463.0,-2.0,ライジングショット,
2022102111,ゴルデューク,2025/11/12,大井,晴,1,3歳一二,12,6,8,139.7,10.0,11,菅原涼太,56.0,ダ,1600.0,稍,107.0,4.3,12-12-12-12,42.4,465(+8),465.0,8.0,コパカバーナ,
2022102111,ゴルデューク,2025/10/22,大井,雨,5,ナカペイとアニメも中(3歳),11,1,1,71.5,7.0,7,山林堂信,56.0,ダ,1600.0,重,107.2,2.4,5-4-6-6,41.7,457(+9),457.0,9.0,クリプトス,
2022102111,ゴルデューク,2025/09/15,大井,曇,6,3歳八九,12,3,3,14.6,4.0,5,山林堂信,56.0,ダ,1400.0,稍,91.2,1.5,7-6-6,40.9,448(+2),448.0,2.0,アレグリーニ,15.0
2022102111,ゴルデューク,2025/09/01,大井,晴,6,3歳九十,13,1,1,162.0,12.0,4,山林堂信,56.0,ダ,1400.0,良,90.3,1.0,6-8-7,39.2,446(-2),446.0,-2.0,ゴージャスドラゴン,22.5
2022102111,ゴルデューク,2025/08/12,大井,曇,3,3歳七八九(3歳八),9,5,5,256.6,9.0,9,田中洸多,56.0,ダ,1600.0,重,107.4,3.8,9-9-9-9,42.1,448(+5),448.0,5.0,デスタン,
2022102111,ゴルデューク,2025/07/14,大井,晴,4,3歳九十,13,5,7,338.5,13.0,10,田中洸多,56.0,ダ,1400.0,稍,91.7,3.2,12-11-10,39.3,443(-3),443.0,-3.0,ウイニングショット,
2022102111,ゴルデューク,2025/06/30,大井,晴,5,3歳111213(3歳12),9,1,1,234.3,8.0,5,田中洸多,56.0,ダ,1600.0,良,107.2,2.4,8-8-6-6,41.6,446(-7),446.0,-7.0,サンライズアルズ,15.0
2022102111,ゴルデューク,2025/06/10,大井,雨,4,3歳十11,14,4,6,375.4,14.0,13,田中洸多,56.0,ダ,1600.0,稍,108.5,4.3,14-14-11-11,42.6,453(0),453.0,0.0,コパノマデリン,
2022102111,ゴルデューク,2025/05/20,大井,晴,2,3歳1213,14,6,10,424.8,13.0,13,田中洸多,56.0,ダ,1400.0,稍,91.6,3.5,14-13-13,39.2,453(+3),453.0,3.0,フタバサクセス,
2022102111,ゴルデューク,2025/04/28,大井,曇,5,3歳1314,12,8,14,232.1,12.0,7,谷内貫太,55.0,ダ,1400.0,稍,91.4,1.3,8-8-8,39.5,450(-1),450.0,-1.0,モナミ,
2022102111,ゴルデューク,2025/04/15,大井,晴,5,3歳十1112(3歳11),14,2,2,348.2,14.0,11,田中洸多,56.0,ダ,1200.0,重,77.4,2.3,10-12,38.9,451(-5),451.0,-5.0,ゴージャスレディ,
2022102111,ゴルデューク,2025/03/25,大井,晴,3,3歳九十11(3歳十),9,4,4,297.3,9.0,8,田中洸多,53.0,ダ,1600.0,稍,107.6,3.1,7-7-7-8,42.5,456(-4),456.0,-4.0,インティコン,
2022102111,ゴルデューク,2025/03/11,大井,曇,3,3歳111213(3歳12),10,6,6,39.1,8.0,7,田中洸多,53.0,ダ,1600.0,重,108.8,2.5,9-9-5-5,43.2,460(+4),460.0,4.0,コンティニュー,
2022102111,ゴルデューク,2025/02/18,大井,晴,5,3歳八九,14,3,3,149.9,13.0,10,田中洸多,53.0,ダ,1400.0,良,92.2,1.9,13-12-10,40.3,456(0),456.0,0.0,ステーレンリヒト,
2022102111,ゴルデューク,2025/01/29,大井,晴,4,目黒川賞(3歳),13,3,3,106.1,11.0,9,菅原涼太,56.0,ダ,1400.0,良,93.3,1.9,12-13-13,38.9,456(-3),456.0,-3.0,ベゼールト,
2022102111,ゴルデューク,2025/01/15,大井,晴,6,3歳八九,14,3,3,300.8,11.0,9,菅原涼太,56.0,ダ,1200.0,良,78.6,2.6,10-11,40.0,459(+3),459.0,3.0,サンサンラルーナ,
2022102111,ゴルデューク,2024/12/27,大井,晴,2,2歳七八,8,5,5,146.6,8.0,6,菅原涼太,55.0,ダ,1400.0,良,92.0,2.1,5-7-7,40.2,456(+2),456.0,2.0,カガヤキテンマ,
2022102111,ゴルデューク,2024/12/02,大井,晴,3,2歳七八,12,8,12,281.5,11.0,7,菅原涼太,55.0,ダ,1400.0,良,91.7,2.7,12-12-12,40.0,454(+1),454.0,1.0,ウータンビート,
2022102111,ゴルデューク,2024/11/08,大井,晴,3,2歳三四,14,6,9,265.7,14.0,8,菅原涼太,55.0,ダ,1400.0,良,93.3,3.1,11-12-12,41.1,453(+13),453.0,13.0,ペコリ,
2022102111,ゴルデューク,2024/10/15,大井,晴,3,あなたも私もねりま推(2歳),8,2,2,10.2,3.0,7,大木天翔,55.0,ダ,1400.0,良,94.1,1.6,8-8-8,40.6,440(-1),440.0,-1.0,ハイヌーンロマンス,
2022102111,ゴルデューク,2024/09/30,大井,曇,4,2歳五六,9,6,6,43.4,7.0,5,大木天翔,54.0,ダ,1400.0,良,92.0,2.1,9-8-7,40.9,441(+8),441.0,8.0,グリークトレジャー,32.0
2022102111,ゴルデューク,2024/09/10,大井,晴,4,2歳五六,8,7,7,25.8,6.0,5,大木天翔,54.0,ダ,1400.0,良,93.4,0.6,7-7-7,40.8,433(0),433.0,0.0,ディックコンチ,32.0
2022102111,ゴルデューク,2024/08/14,大井,晴,4,2歳三四,8,1,1,51.8,7.0,6,菅原涼太,54.0,ダ,1400.0,良,92.4,1.6,8-8-8,39.8,433(-6),433.0,-6.0,バブリングストーン,
2022102111,ゴルデューク,2024/08/01,大井,晴,3,2歳四,9,8,8,28.1,7.0,6,大木天翔,54.0,ダ,1200.0,良,79.1,2.6,7-7,42.1,439(-2),439.0,-2.0,グランスミス,
2022102111,ゴルデューク,2024/07/11,大井,曇,5,2歳新馬(新馬),7,1,1,67.0,7.0,4,藤田凌,54.0,ダ,1600.0,良,108.4,3.0,7-7-7-7,41.1,441(0),441.0,0.0,ナイトウォーリア,67.5
2022105947,カンタベリーバイク,2026/03/25,大井,雨,1,C3一,10,4,4,127.8,9.0,7,古岡勇樹,56.0,ダ,1800.0,良,121.8,1.0,3-3-5-6,41.2,474(+8),474.0,8.0,トップダイヤ,
2022105947,カンタベリーバイク,2026/03/10,大井,雨,1,C3五六,14,6,10,113.1,12.0,9,高橋優,53.0,ダ,1600.0,稍,107.6,1.3,11-12-11-12,41.1,466(+6),466.0,6.0,ワールドフォンテン,
2022105947,カンタベリーバイク,2026/02/17,大井,晴,2,C3六七,13,5,6,68.6,10.0,9,古岡勇樹,56.0,ダ,1600.0,稍,107.7,1.2,9-9-10-9,41.6,460(+8),460.0,8.0,ゴッドモード,
2022105947,カンタベリーバイク,2025/09/06,佐賀,晴,3,チャレンジシリーズ(C2),9,4,4,15.3,7.0,4,山下裕貴,56.0,ダ,1300.0,良,86.1,0.6,4-4-2-2,39.6,452(-5),452.0,-5.0,レイズミーアップ,4.8
2022105947,カンタベリーバイク,2025/08/23,佐賀,曇,6,C2ー11組,11,1,1,14.2,3.0,10,竹吉徹,56.0,ダ,1400.0,不,92.9,2.3,3-3-6-9,41.5,457(+8),457.0,8.0,ルーンサフィール,
2022105947,カンタベリーバイク,2025/07/21,佐賀,晴,6,スターライト特別(3歳),11,8,10,6.0,4.0,7,竹吉徹,56.0,ダ,1400.0,重,92.7,2.6,7-6-6-7,41.4,449(-9),449.0,-9.0,ソイジャガー,
2022105947,カンタベリーバイク,2025/06/08,高知,曇,2,3歳ー3,8,6,6,41.6,7.0,1,岡村卓弥,57.0,ダ,1400.0,稍,93.2,0.0,7-6-6-3,41.2,458(+4),458.0,4.0,(コールイングミー),60.0
2022105947,カンタベリーバイク,2025/05/25,高知,晴,2,3歳ー4,9,3,3,44.6,6.0,7,岡村卓弥,57.0,ダ,1300.0,不,87.1,1.2,6-6-7-5,40.8,454(-4),454.0,-4.0,リケアブラック,
2022105947,カンタベリーバイク,2025/05/11,高知,小雨,2,3歳ー5,10,6,6,6.8,3.0,4,岡村卓弥,57.0,ダ,1600.0,不,110.1,1.6,4-4-4-3,39.0,458(-4),458.0,-4.0,ケーニッヒブルート,9.0
2022105947,カンタベリーバイク,2025/04/27,高知,晴,3,3歳ー3,10,8,10,13.6,4.0,4,岡村卓弥,57.0,ダ,1300.0,稍,87.2,1.1,6-5-5-5,41.3,462(+4),462.0,4.0,エッグハント,9.0
2022105947,カンタベリーバイク,2025/02/24,高知,晴,2,3歳ー3,9,2,2,1.5,1.0,4,岡村卓弥,56.0,ダ,1300.0,良,88.5,0.5,4-3-3-2,41.5,458(-6),458.0,-6.0,クーファグレース,9.0
2022105947,カンタベリーバイク,2025/02/09,高知,晴,1,情報セキュリティ特別(3歳),8,8,8,2.5,2.0,1,岡村卓弥,56.0,ダ,1400.0,稍,95.6,-0.3,4-3-4-3,41.7,464(+16),464.0,16.0,(ナギサノジョジョ),60.0
2022105947,カンタベリーバイク,2024/12/15,7京都6,晴,3,2歳未勝利,14,3,3,650.0,14.0,13,古川吉洋,56.0,ダ,1800.0,良,118.9,3.8,10-10-13-13,40.2,448(-2),448.0,-2.0,サマーナイト,
2022105947,カンタベリーバイク,2024/12/01,5中山2,晴,2,2歳未勝利,16,6,11,578.6,15.0,11,小林脩斗,54.0,ダ,1800.0,良,117.9,2.1,8-8-8-9,40.7,450(-4),450.0,-4.0,バタール,
2022105947,カンタベリーバイク,2024/11/16,3福島5,晴,3,2歳未勝利,15,5,9,288.7,13.0,9,古川吉洋,56.0,ダ,1700.0,良,109.7,3.7,7-7-6-7,40.1,454(-4),454.0,-4.0,ベリタバグス,
2022105947,カンタベリーバイク,2024/10/14,4東京4,晴,3,2歳未勝利,12,8,11,423.1,12.0,8,小林脩斗,54.0,ダ,1600.0,良,101.0,3.0,7-7,39.1,458(+10),458.0,10.0,ゴーゴーステーツ,
2022105947,カンタベリーバイク,2024/09/21,4中山6,曇,1,2歳未勝利,11,2,2,327.9,11.0,10,長浜鴻緒,52.0,ダ,1200.0,良,74.9,2.1,9-9,38.3,448(0),448.0,0.0,スリーピース,
2022105947,カンタベリーバイク,2024/09/01,2札幌8,晴,2,2歳未勝利,12,6,8,241.3,11.0,10,古川奈穂,51.0,芝,2000.0,稍,127.7,2.2,5-5-11-11,38.6,448(0),448.0,0.0,マハートマーベル,
2022105947,カンタベリーバイク,2024/08/17,3新潟3,晴,3,2歳未勝利,15,2,3,169.0,13.0,12,木幡巧也,55.0,ダ,1200.0,良,76.0,3.0,14-14,38.6,448(+8),448.0,8.0,ニシノリンダ,
2022105947,カンタベリーバイク,2024/06/29,1函館7,晴,5,2歳新馬,9,3,3,114.4,9.0,9,古川吉洋,55.0,芝,1200.0,良,74.5,5.1,9-9,36.1,440(0),440.0,0.0,エンドレスサマー,
2022105540,ブライトゲイザー,2026/03/25,大井,雨,1,C3一,10,5,5,18.4,4.0,9,達城龍次,56.0,ダ,1800.0,良,122.3,1.5,5-5-5-5,41.7,494(-6),494.0,-6.0,トップダイヤ,
2022105540,ブライトゲイザー,2026/03/11,大井,晴,2,C3三四,12,7,10,5.9,4.0,10,藤本現暉,56.0,ダ,1200.0,良,76.6,1.2,6-7,39.4,500(+1),500.0,1.0,ウイントルヴェール,
2022105540,ブライトゲイザー,2026/02/19,大井,晴,3,C3一,14,2,2,53.6,8.0,8,達城龍次,56.0,ダ,1800.0,良,120.3,1.8,2-2-2-2,41.0,499(-1),499.0,-1.0,テーオードリアン,
2022105540,ブライトゲイザー,2026/01/28,大井,晴,2,C3四五,14,2,2,20.2,6.0,6,達城龍次,56.0,ダ,1600.0,良,106.0,0.8,7-8-8-6,40.8,500(-1),500.0,-1.0,ロードオブキング,
2022105540,ブライトゲイザー,2026/01/15,大井,晴,1,C3一,12,5,6,28.8,8.0,5,達城龍次,56.0,ダ,2000.0,良,133.6,0.7,9-9-8-8,40.1,501(-6),501.0,-6.0,トップダイヤ,8.0
2022105540,ブライトゲイザー,2025/12/31,大井,晴,2,3歳一二,14,7,12,63.8,9.0,8,新原周馬,56.0,ダ,1200.0,稍,75.9,1.1,8-7,38.8,507(+3),507.0,3.0,ニジノカナタニ,
2022105540,ブライトゲイザー,2025/12/05,大井,晴,3,被爆ピアノが奏でる平(3歳二),13,4,5,2.8,2.0,10,笹川翼,56.0,ダ,1200.0,良,77.8,2.4,6-4,41.0,504(+2),504.0,2.0,ビップクララ,
2022105540,ブライトゲイザー,2025/08/17,1札幌8,雨,3,3歳未勝利,15,5,10,44.6,9.0,10,池添謙一,57.0,芝,2000.0,良,123.8,1.4,2-2-2-2,38.2,502(+6),502.0,6.0,ヒルノレーダン,
2022105540,ブライトゲイザー,2025/06/22,3東京6,晴,4,3歳未勝利,16,5,9,115.9,10.0,10,丸山元気,57.0,芝,1800.0,良,108.6,2.3,11-11-10,36.1,496(-8),496.0,-8.0,サクラファレル,
2022105540,ブライトゲイザー,2025/05/04,2東京4,晴,4,3歳未勝利,15,7,13,19.4,7.0,13,横山典弘,57.0,芝,1600.0,良,94.9,1.6,1-1,36.4,504(+6),504.0,6.0,アセンブリールーム,
